benilla-namecache	1	5875	enUS	VMaNGOS
P	1	0	0	0	Cathy
C	773	7	0	0	0	0	0	7164	Krazek	
C	4624	7	0	0	0	0	0	7102	Booty Bay Bruiser	
C	1085	1	2	0	1	0	0	698	Elder Stranglethorn Tiger	
C	5938	7	0	0	0	0	0	4604	Uthan Stillwater	Fisherman
C	5516	7	0	0	0	0	0	3309	Ulfir Ironbeard	Hunter Trainer
C	114	9	0	0	0	0	0	378	Harvest Watcher	
C	154	1	7	0	1	0	0	1105	Greater Fleshripper	
C	10879	7	0	0	0	0	0	10187	Harbinger Balthazad	
C	8977	7	0	0	0	0	0	11543	Krom'Grul	
C	3463	1	0	0	0	0	0	2193	Wandering Barrens Giraffe	
C	2104	7	0	0	0	0	0	5409	Captain Stoutfist	
C	7999	7	0	3	12	0	0	7274	Tyrande Whisperwind	High Priestess of Elune
C	766	4	0	0	0	0	0	697	Tangled Horror	
C	6243	7	0	1	0	0	0	1773	Gelihast	
C	870	7	0	0	0	0	0	2365	Protector Deni	The People's Militia
C	1097	7	0	0	0	0	0	7200	Venture Co. Mechanic	
C	14438	7	0	1	0	0	0	14492	Officer Pomeroy	
C	646	7	0	1	0	0	0	2026	Mr. Smite	The Ship's First Mate
C	3261	7	0	0	0	0	0	6077	Bristleback Thornweaver	
C	4159	7	0	0	0	0	0	2213	Me'lynn	Expert Tailor
C	4811	7	0	1	0	0	0	2886	Twilight Aquamancer	
C	4648	7	0	0	0	0	0	9422	Gelkis Stamper	
C	9467	7	0	0	0	0	0	10642	Miblon Snarltooth	
C	2212	7	0	0	0	0	0	1013	Deth'ryll Satyr	
C	5774	1	0	0	0	0	0	207	Riding Wolf	
C	730	1	11	1	1	0	0	8472	Tethis	
C	14326	7	0	1	0	0	0	11561	Guard Mol'dar	
C	3491	7	0	0	0	0	0	7093	Ironzar	Weaponsmith
C	1414	7	0	0	0	0	0	1473	Lisan Pierce	
C	6497	7	0	0	0	0	0	5237	Astor Hadren	
C	8596	3	0	0	0	0	0	7890	Plaguehound Runt	
C	5517	7	0	0	0	0	0	3310	Thorfin Stoneshield	Hunter Trainer
C	5052	7	0	0	0	0	0	2998	Edward Remington	Guild Tabard Designer
C	15681	7	0	0	0	0	0	7993	Auctioneer O'reely	
C	2589	7	0	0	0	0	0	3987	Syndicate Mercenary	
C	2181	7	0	0	0	0	0	4036	Stormscale Myrmidon	
C	7450	7	0	0	0	0	0	12235	Ragged Owlbeast	
C	16227	7	0	1	0	0	0	1233	Bragok	Flight Master
C	4416	7	0	0	0	0	0	2438	Defias Strip Miner	
C	4087	7	0	0	0	0	0	2196	Arias'ta Bladesinger	Warrior Trainer
C	7369	7	0	0	0	0	0	11533	Deadwind Brute	
C	14912	7	0	1	0	0	0	11221	Captured Hakkari Zealot	
C	3428	7	0	0	0	1	0	4092	Korran	
C	1327	7	0	0	0	0	0	1516	Reese Langston	Tavernkeeper
C	8756	3	0	1	0	0	0	1913	Raytaf	Loramus's Guardian
C	2183	7	0	0	0	0	0	11269	Stormscale Warrior	
C	1797	1	4	0	1	0	0	820	Giant Grizzled Bear	
C	6020	7	0	0	0	0	0	2835	Slimeshell Makrura	
C	3530	7	0	1	0	0	0	3352	Pyrewood Tailor	
C	2082	7	0	0	0	1	0	2458	Gilshalan Windwalker	
C	5565	7	0	0	0	0	0	3448	Jillian Tanner	Leatherworking Supplies
C	589	7	0	0	0	0	0	2338	Defias Pillager	
C	6728	1	0	0	0	0	0	5448	Narnie	
C	7864	6	0	0	0	0	0	146	Lingering Highborne	
C	881	7	0	0	0	0	0	3321	Surena Caledon	
C	14740	7	0	0	0	0	0	14772	Katoom the Angler	Fishing Trainer & Supplies
C	1431	7	0	0	0	0	0	5545	Suzetta Gallina	
C	737	7	0	0	0	0	0	7163	Kebok	
C	1395	7	0	0	0	0	0	1508	Ol' Beasley	
C	3754	3	0	0	0	0	0	11344	Xavian Betrayer	
C	227	7	0	0	0	1	0	4340	Mabel Solaj	General Goods Vendor
C	2191	3	0	4	0	0	0	10819	Licillin	
C	859	7	0	0	0	0	0	3453	Guard Berton	
C	11024	1	1	0	0	0	0	1030	Della	Jessir's Pet
C	4827	1	0	1	0	0	0	2836	Deep Pool Threshfin	
C	2640	7	0	0	0	0	0	6542	Vilebranch Witch Doctor	
C	3389	7	0	0	0	0	0	3847	Regthar Deathgate	
C	3466	1	0	0	0	0	0	6086	Zhevra Courser	
C	3247	1	27	0	1	0	0	1742	Thunderhawk Hatchling	
C	11072	7	0	0	0	0	0	10610	Kitta Firewind	Artisan Enchanter
C	6290	7	0	0	0	0	0	4992	Yonn Deepcut	Skinner
C	275	7	0	0	0	1	0	1734	Whit Wantmal	
C	6426	6	0	1	0	0	0	10255	Anguished Dead	
C	1014	7	0	0	0	0	0	543	Mosshide Alpha	
C	7904	1	0	0	0	0	0	6942	Jacob	Angelas' Pet
C	8139	7	0	0	0	0	0	7355	Jabbey	General Goods
C	14496	7	0	0	0	0	0	252	Stormwind Orphan	
C	2960	1	1	0	1	0	0	161	Prairie Wolf Alpha	
C	10358	6	0	4	0	0	0	5430	Fellicent's Shade	
C	3666	7	0	0	0	0	0	4474	Wizbang Cranktoggle	
C	814	7	0	0	0	0	0	4455	Sergeant Malthus	
C	2356	1	4	0	1	0	0	3201	Elder Gray Bear	
C	234	7	0	1	0	1	0	1690	Gryan Stoutmantle	The People's Militia
C	7555	1	0	0	0	0	0	6299	Hawk Owl	
C	3248	1	0	0	0	0	0	4473	Barrens Giraffe	
C	12378	6	0	0	0	0	0	146	Damned Soul	
C	1315	7	0	0	0	0	0	1486	Allan Hafgan	Staves Merchant
C	7852	7	0	0	0	0	0	6892	Pratt McGrubben	Leatherworking Supplies
C	883	8	0	0	0	0	0	347	Deer	
C	1185	1	3	0	1	0	0	520	Wood Lurker	
C	15076	7	0	1	0	0	0	15210	Zandalarian Emissary	
C	4388	1	0	0	0	0	0	2602	Young Murk Thresher	
C	878	7	0	0	0	1	0	2373	Scout Galiaan	The People's Militia
C	1669	7	0	0	0	0	0	4423	Defias Profiteer	Free Wheeling Merchant
C	5286	1	1	0	1	0	0	165	Longtooth Runner	
C	12342	6	0	0	0	0	0	10672	Brown Skeletal Horse	
C	5431	1	21	0	1	0	0	7114	Surf Glider	
C	2209	7	0	0	0	0	0	2856	Deathguard Gavin	
C	16091	7	0	1	0	0	0	15995	Dirk Thunderwood	
C	596	7	0	2	0	0	0	3267	Brainwashed Noble	
C	3915	1	0	0	0	0	0	643	Dagri	Raene's Pet
C	1305	7	0	0	0	0	0	1490	Jarel Moor	Bartender
C	40	7	0	0	0	0	0	373	Kobold Miner	
C	1854	7	0	0	0	0	0	11395	High Priest Thel'danis	
C	7371	7	0	0	0	0	0	11536	Deadwind Mauler	
C	466	7	0	1	0	0	0	1688	General Marcus Jonathan	High Commander of Stormwind Defense
C	4682	3	0	0	0	0	0	2834	Nether Sister	
C	14123	1	21	0	1	0	0	7114	Steeljaw Snapper	
C	1986	1	3	0	1	0	0	709	Webwood Spider	
C	7046	2	0	1	0	0	0	6377	Searscale Drake	
C	3665	7	0	0	0	0	0	7051	Crane Operator Bigglefuzz	
C	11340	7	0	1	8	0	0	11221	Hakkari Blood Priest	
C	8525	6	0	0	0	0	0	612	Scourge Warder	
C	2533	7	0	0	0	0	0	262	William	
C	1947	7	0	1	0	0	0	4430	Thule Ravenclaw	
C	7040	2	0	1	0	0	0	143	Black Dragonspawn	
C	4962	7	0	0	0	0	0	2963	Tapoke "Slim" Jahn	
C	4200	7	0	0	0	1	0	9549	Laird	Fish Vendor
C	14758	10	0	0	0	0	0	11686	Zul'Gurub Trigger	
C	1670	7	0	0	0	1	0	3262	Mike Miller	Bread Merchant
C	288	7	0	0	0	1	0	4325	Jitters	
C	5283	2	0	1	0	0	0	181	Nightmare Wanderer	
C	6300	7	0	0	0	0	0	5022	Elisa Steelhand	Blacksmithing Supplies
C	11055	7	0	0	0	0	0	10550	Shadow Priestess Vandis	
C	1459	7	0	0	0	0	0	3463	Naela Trance	Bowyer
C	4552	7	0	0	0	0	0	2662	Eunice Burch	Cooking Trainer
C	14904	7	0	1	0	0	0	14996	Maywiki of Zuldazar	
C	5566	7	0	0	0	0	0	3445	Tannysa	Herbalism Trainer
C	7775	7	0	0	0	0	0	6995	Gregan Brewspewer	
C	15178	7	0	1	0	0	0	15314	Runk Windtamer	Wind Rider Master
C	2265	7	0	0	0	0	0	3613	Hillsbrad Apprentice Blacksmith	
C	2320	7	0	0	0	0	0	1836	Nagaz	
C	937	7	0	0	0	0	0	4443	Kurzen Jungle Fighter	
C	3650	7	0	0	0	0	0	1771	Asterion	
C	1419	1	0	0	0	0	0	328	Fizzles	
C	237	7	0	0	0	1	0	1944	Farmer Furlbrow	
C	11810	7	0	0	0	0	0	11740	Howin Kindfeather	
C	10046	7	0	0	0	1	0	9264	Bethaine Flinthammer	Stable Master
C	3550	7	0	0	0	1	0	1636	Martine Tramblay	Fishing Supplies
C	2928	7	0	0	0	0	0	12238	Primitive Owlbeast	
C	5515	7	0	0	0	0	0	3312	Einris Brightspear	Hunter Trainer
C	935	7	0	0	0	0	0	3447	Guard Pearce	
C	1439	7	0	0	0	0	0	1758	Lord Baurles K. Wishock	House of Nobles
C	5841	7	0	2	0	0	0	9533	Rocklance	
C	3590	7	0	0	0	0	0	1727	Janna Brightmoon	Clothier
C	1752	7	0	0	0	0	0	4731	Caledra Dawnbreeze	
C	626	6	0	1	0	0	0	10628	Foreman Thistlenettle	
C	4813	7	0	1	0	0	0	2876	Twilight Shadowmage	
C	2834	7	0	0	0	0	0	7172	Myizz Luckycatch	Superior Fisherman
C	14303	4	0	1	0	0	0	5848	Petrified Guardian	
C	9056	7	0	1	0	0	0	8704	Fineous Darkvire	Chief Architect
C	4213	7	0	0	0	0	0	2266	Taladan	Expert Enchanter
C	15686	7	0	0	0	0	0	15781	Auctioneer Rhyker	
C	6930	7	0	0	0	0	0	5707	Innkeeper Karakul	Innkeeper
C	4127	1	25	0	1	0	0	2710	Hecklefang Hyena	
C	1350	7	0	0	0	0	0	1498	Theresa Moulaine	Robe Vendor
C	3816	1	0	0	0	0	0	1917	Wild Buck	
C	634	7	0	1	0	0	0	2316	Defias Overseer	
C	4823	1	8	1	1	0	0	9565	Barbed Crustacean	
C	1108	1	9	0	1	0	0	843	Mistvale Gorilla	
C	8299	1	7	4	1	0	0	388	Spiteflayer	
C	547	1	5	0	1	0	0	3035	Great Goretusk	
C	1768	7	0	0	0	0	0	346	Vile Fin Tidehunter	
C	3629	7	0	0	0	0	0	1696	David Langston	
C	196	7	0	0	0	0	0	3251	Eagan Peltskinner	
C	2859	7	0	1	0	0	0	12945	Gyll	Gryphon Master
C	4783	7	0	0	0	0	0	5226	Dawnwatcher Selgorm	The Argent Dawn
C	8160	7	0	0	0	0	0	7382	Nioma	Leatherworking Supplies
C	1745	7	0	0	0	0	0	2859	Deathguard Morris	
C	66	7	0	0	0	0	0	1298	Tharynn Bouden	Trade Supplies
C	1731	7	0	1	0	0	0	7110	Goblin Craftsman	
C	1287	7	0	0	0	0	0	1448	Marda Weller	Weapons Merchant
C	942	7	0	0	0	0	0	4450	Kurzen Witch Doctor	
C	7553	1	0	0	0	0	0	4615	Great Horned Owl	
C	11372	1	0	1	8	0	0	15150	Razzashi Adder	
C	2500	7	0	0	0	0	0	797	Captain Hecklebury Smotts	
C	871	7	0	1	0	0	0	506	Saltscale Warrior	
C	4802	7	0	1	0	0	0	4983	Blackfathom Tide Priestess	
C	2235	1	8	0	1	0	0	981	Reef Crawler	
C	297	7	0	0	0	0	0	1756	Caretaker Folsom	
C	14637	7	0	0	0	0	0	14664	Zorbin Fandazzle	
C	10916	7	0	0	0	0	0	6829	Winterfall Runner	
C	2840	7	0	0	0	0	0	7183	Kizz Bluntstrike	Macecrafter
C	14361	8	0	0	0	0	0	10045	Shen'dralar Wisp	
C	2691	7	0	0	0	0	0	6547	Highvale Outrunner	
C	9452	7	0	1	0	0	0	10403	Scarlet Enchanter	
C	2839	7	0	0	0	0	0	4478	Haren Kanmae	Superior Bowyer
C	12124	1	0	1	0	0	0	12203	Great Shark	
C	1733	3	0	0	0	0	0	4449	Zggi	Zardeth's Minion
C	4803	7	0	1	0	0	0	4976	Blackfathom Oracle	
C	1787	6	0	0	0	0	0	11401	Skeletal Executioner	
C	14739	7	0	0	0	0	0	14771	Mystic Yayo'jin	Reagent Vendor
C	5428	1	7	0	1	0	0	3248	Roc	
C	315	6	0	0	0	0	0	1562	Stalvan Mistmantle	
C	1420	8	0	0	0	0	0	901	Toad	
C	6887	7	0	0	0	0	0	5745	Yalda	
C	3217	7	0	0	0	0	0	3780	Brave Dawneagle	
C	4404	7	0	0	0	0	0	2600	Muckshell Scrabbler	
C	3588	7	0	0	0	0	0	1729	Khardan Proudblade	Weaponsmith
C	2337	7	0	0	0	0	0	4230	Dark Strand Voidcaller	
C	7015	7	0	4	0	0	0	1305	Flagglemurk the Cruel	
C	15181	7	0	1	0	0	0	15315	Commander Mar'alith	
C	12347	1	8	0	1	0	0	1001	Enraged Reef Crawler	
C	7026	7	0	0	0	0	0	6046	Blackrock Sorcerer	
C	15177	7	0	1	0	0	0	15313	Cloud Skydancer	Hippogryph Master
C	2699	7	0	0	0	0	0	7170	Rikqiz	Leatherworking Supplies
C	11042	7	0	0	0	0	0	10574	Sylvanna Forestmoon	Expert Alchemist
C	202	6	0	0	0	0	0	9786	Skeletal Horror	
C	6143	5	0	1	0	0	0	12812	Servant of Arkkoroc	
C	3591	7	0	0	0	0	0	1726	Freja Nightwing	Leather Armor Merchant
C	5466	5	0	1	0	0	0	10039	Coast Strider	
C	10927	6	0	0	0	0	0	10232	Marlene Redpath	
C	4693	1	7	0	1	0	0	10273	Dread Flyer	
C	1809	1	7	0	1	0	0	1105	Carrion Vulture	
C	907	7	0	1	0	0	0	15115	Keras Wolfheart	Arathi Basin Battlemaster
C	1488	6	0	0	0	0	0	1065	Zanzil Zombie	
C	12474	2	0	1	8	0	0	12509	Emeraldon Boughguard	
C	2205	7	0	0	0	0	0	540	Greymist Warrior	
C	524	1	5	0	1	0	0	389	Rockhide Boar	
C	7917	7	0	0	0	0	0	7008	Brother Sarno	
C	14403	7	0	1	0	0	0	14453	Seeker Nahr	
C	2496	7	0	0	0	0	0	7167	Baron Revilgaz	
C	12037	1	4	4	1	0	0	706	Ursol'lok	
C	10158	7	0	0	0	0	0	5927	Moonkin	
C	12298	8	0	0	0	0	0	10091	Sickly Deer	
C	1791	6	0	0	0	0	0	570	Slavering Ghoul	
C	5616	7	0	0	0	0	0	5532	Wastewander Thief	
C	4984	7	0	0	0	0	0	5078	Argos Nightwhisper	
C	3415	1	2	0	1	0	0	1056	Savannah Huntress	
C	3983	7	0	1	0	0	0	2044	Interrogator Vishas	
C	11137	7	0	0	0	1	0	10636	Xai'ander	Weaponsmith
C	7941	7	0	0	0	0	0	7022	Mardrack Greenwell	Food & Drink
C	14491	1	9	4	1	0	0	3186	Kurmokk	
C	9981	7	0	0	0	1	0	9254	Sikwa	Stable Master
C	1445	7	0	0	0	0	0	338	Jesse Halloran	
C	2537	6	0	0	0	0	0	987	Chucky "Ten Thumbs"	
C	1778	1	4	0	1	0	0	902	Ferocious Grizzled Bear	
C	6741	7	0	0	0	0	0	5449	Innkeeper Norman	Innkeeper
C	811	7	0	0	0	0	0	221	Jose	
C	7485	7	0	0	0	0	0	6308	Nargatt	Food & Drink
C	3596	7	0	0	0	0	0	1723	Ayanna Everstride	Hunter Trainer
C	8910	4	0	1	0	0	0	1070	Blazing Fireguard	
C	827	7	0	0	0	0	0	2395	Watcher Mocarski	The Night Watch
C	1024	7	0	0	0	0	0	486	Bluegill Murloc	
C	2958	1	1	0	1	0	0	1100	Prairie Wolf	
C	980	7	0	0	0	0	0	4562	Grimnal	Mail & Plate Merchant
C	742	2	0	0	0	0	0	7863	Green Wyrmkin	
C	2330	7	0	0	0	0	0	1471	Karlee Chaddis	
C	1442	7	0	0	0	0	0	4549	Helgrum the Swift	
C	4204	7	0	0	0	0	0	2253	Firodren Mooncaller	Herbalism Trainer
C	823	7	0	0	0	0	0	2072	Deputy Willem	
C	3627	7	0	0	0	0	0	1694	Erich Lohan	
C	3649	7	0	0	0	0	0	1770	Thundris Windweaver	
C	3091	7	0	0	0	0	0	3376	Franklin Hamar	Tailoring Supplies
C	15500	7	0	1	0	0	0	15479	Keyl Swiftclaw	
C	1742	7	0	0	0	0	0	2853	Deathguard Bartholomew	
C	1418	7	0	0	0	0	0	391	Bluegill Raider	
C	689	1	0	0	0	0	0	601	Crystal Spine Basilisk	
C	482	7	0	0	0	0	0	3246	Elling Trias	Master of Cheese
C	11483	4	0	1	0	0	0	14272	Mana Remnant	
C	2893	7	0	0	0	0	0	1194	Stonevault Bonesnapper	
C	2309	7	0	0	0	0	0	3533	Thomas Arlento	
C	5312	2	0	1	8	0	0	7553	Lethlas	
C	5256	7	0	1	0	0	0	7709	Atal'ai Warrior	
C	8203	7	0	4	0	0	0	7509	Kregg Keelhaul	
C	3135	7	0	0	0	1	0	4337	Malissa	Poison Supplier
C	2587	7	0	0	0	0	0	3982	Syndicate Pathstalker	
C	1249	7	0	0	0	0	0	3337	Quartermaster Hudson	Armorer & Shieldcrafter
C	6171	7	0	0	0	0	0	4885	Duthorian Rall	
C	1432	7	0	0	0	0	0	5074	Renato Gallina	
C	1441	7	0	0	0	0	0	3473	Brak Durnad	Weaponsmith
C	5291	1	27	1	1	0	0	7569	Hakkari Frostwing	
C	3883	7	0	0	0	0	0	3812	Moodan Sungrain	Baker
C	4810	7	0	1	0	0	0	2898	Twilight Reaver	
C	3970	7	0	0	0	1	0	2057	Llana	Reagent Supplies
C	1726	7	0	1	0	0	0	2321	Defias Magician	
C	1462	7	0	0	0	0	0	3466	Edwina Monzor	Fletcher
C	5838	7	0	4	0	0	0	9448	Brokespear	
C	1984	1	5	0	1	0	0	8869	Young Thistle Boar	
C	3961	7	0	0	0	1	0	2058	Maliynn	Food & Drink Vendor
C	1496	7	0	0	0	1	0	2855	Deathguard Dillinger	
C	14497	7	0	0	0	0	0	8632	Shellene	Orphanage Matron
C	1870	6	0	0	0	0	0	732	Hand of Ravenclaw	
C	5267	6	0	1	0	0	0	4771	Unliving Atal'ai	
C	7980	7	0	0	0	0	0	7117	Deathguard Elite	
C	4305	7	0	0	0	1	0	4417	Kriggon Talsone	Fisherman
C	4385	4	0	0	0	0	0	697	Withervine Rager	
C	11480	4	0	1	0	0	0	14253	Arcane Aberration	
C	12359	1	0	0	0	0	0	6444	Riding Spotted Frostsaber	
C	6351	7	0	0	0	0	0	386	Storm Bay Oracle	
C	7766	7	0	0	0	0	0	6632	Tyrion	
C	38	7	0	0	0	0	0	5035	Defias Thug	
C	1672	7	0	0	0	0	0	221	Lohgan Eva	Tailoring Supplies
C	4080	7	0	0	0	1	0	2183	Kaela Shadowspear	
C	1765	1	1	0	1	0	0	11421	Worg	
C	5420	1	0	0	0	0	0	7344	Glasshide Gazer	
C	1328	7	0	0	0	0	0	1521	Elly Langston	Barmaid
C	1525	6	0	0	0	0	0	1200	Rotting Dead	
C	533	7	0	0	0	0	0	203	Nightbane Shadow Weaver	
C	3833	7	0	0	0	0	0	150	Cenarion Vindicator	
C	2685	7	0	0	0	0	0	7179	Mazk Snipeshot	Engineering Supplies
C	8760	1	0	0	0	0	0	2161	Mosshoof Stag	
C	12480	7	0	0	0	0	0	5567	Melris Malagan	Captain of the Guard
C	3700	7	0	0	0	0	0	4484	Jadenvis Seawatcher	Reagent Vendor
C	9529	7	0	0	0	0	0	8660	Maybess Riverbreeze	Emerald Circle
C	11260	7	0	0	0	0	0	11354	Northshire Peasant	
C	36	9	0	0	0	0	0	367	Harvest Golem	
C	2405	7	0	0	0	0	0	3662	Tarren Mill Deathguard	
C	3811	1	4	0	1	0	0	14315	Giant Ashenvale Bear	
C	1652	7	0	0	0	0	0	1666	Deathguard Burgess	
C	2956	1	12	0	1	0	0	1220	Adult Plainstrider	
C	8015	7	0	0	0	0	0	4841	Ashenvale Sentinel	
C	11563	7	0	0	0	0	0	3214	Drysnap Pincer	
C	11817	7	0	0	0	0	0	11749	Krah'ranik	
C	11198	7	0	0	0	0	0	11650	Draenei Exile	
C	1428	7	0	0	0	0	0	5552	Rema Schneider	
C	2231	1	8	0	1	0	0	1000	Pygmy Tide Crawler	
C	2664	7	0	0	0	0	0	4482	Kelsey Yance	Cook
C	2651	7	0	0	0	0	0	6483	Witherbark Hideskinner	
C	2164	1	0	0	0	0	0	8840	Rabid Thistle Bear	
C	5190	7	0	0	0	0	0	3130	Merill Pleasance	Tabard Vendor
C	5713	6	0	1	0	0	0	6698	Gasher	
C	4167	7	0	0	0	0	0	2208	Dendrythis	Food & Drink Vendor
C	2670	7	0	0	0	0	0	7177	Xizk Goodstitch	Tailoring Supplies
C	2846	7	0	0	0	0	0	7186	Blixrez Goodstitch	Leatherworking Supplies
C	906	7	0	0	0	0	0	3271	Maximillian Crowe	Warlock Trainer
C	9449	7	0	1	0	0	0	10387	Scarlet Cleric	
C	647	7	0	1	0	0	0	7113	Captain Greenskin	
C	274	7	0	0	0	0	0	5039	Barkeep Hann	Bartender
C	3888	1	0	0	0	0	0	11446	Korra	
C	5359	5	0	1	0	0	0	4945	Shore Strider	
C	2387	7	0	0	0	0	0	3628	Hillsbrad Councilman	
C	4243	1	0	0	0	0	0	613	Nightshade	Jeen'ra's Pet
C	10921	7	0	0	0	0	0	10254	Taronn Redfeather	Emerald Circle
C	5328	7	0	0	0	0	0	3900	Coast Crawl Deepseer	
C	5991	1	0	0	0	0	0	798	Redstone Crystalhide	
C	4007	1	3	0	1	0	0	759	Deepmoss Venomspitter	
C	1848	7	0	4	0	0	0	10356	Lord Maldazzar	
C	14715	7	0	1	0	0	0	14712	Silverwing Elite	
C	7623	7	0	0	0	0	0	6571	Dispatch Commander Ruag	
C	1308	7	0	0	0	0	0	1494	Owen Vaughn	Reagent Vendor
C	6	7	0	0	0	0	0	10913	Kobold Vermin	
C	6738	7	0	0	0	1	0	5442	Innkeeper Kimlya	Innkeeper
C	11056	7	0	0	0	0	0	10551	Alchemist Arbington	
C	1944	6	0	4	0	0	0	10850	Rot Hide Bruiser	
C	2925	1	1	0	1	0	0	11417	Silvermane Howler	
C	3223	7	0	0	0	0	0	3784	Brave Rainchaser	
